"","BlobID","Compound.Name","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Formula_Underivitized_forMod","Cstar_Cat","Library.Molecular.Weight_NISTmain","Model_Quant","Model_Properties","Notes","under_1500","slope.i.q.p","Quant_Factor_RFpred","Quant_Factor_final","slope.avg"
"459",1130,"20200803_1535_blob_1130_","caice_ssa_final_0803_1535","C7 acid",340,448,2283.333333,NA,"Azuleno[4,5-b]furan-2(3H)-one, 9a-[(acetyloxy)methyl]decahydro-6a,9-dihydroxy-6-methyl-3-methylene-, [3aS-(3aa,6ﬂ,6aa,9ﬂ,9aﬂ,9ba)]-",615,643,NA,"C17H24O6",NA,NA,324,TRUE,TRUE,NA,FALSE,2.13077292778058,0.000355249150469245,0.000355249150469245,NA
"460",952,"20200803_0949_blob_952_","caice_ssa_final_0805_0949","C7 acid",426,457,1966.197183,NA,"1-Methoxy-3-(trimethylsilyloxymethyl)nonane",614,669,NA,"C14H32O2Si",NA,NA,260,TRUE,TRUE,NA,FALSE,1.39092989729916,0.000341429601077238,0.000341429601077238,NA
"461",929,"20200803_0949_blob_929_","caice_ssa_final_0805_0949","C7 acid",410,510,1926.760563,NA,"3-Hydroxy-7-isopropenyl-1,4a-dimethyl-2,3,4,4a,5,6,7,8-octahydro-2-naphthalenyl acetate, TBDMS derivative",614,634,NA,"C23H40O3Si",NA,NA,392,TRUE,TRUE,NA,FALSE,0.940623377504815,0.000476446123936725,0.000476446123936725,NA
"462",960,"20200803_0949_blob_960_","caice_ssa_final_0805_0949","C7 acid",434,509,2015.384615,NA,"Linolool oxide, (Z)-, TMS derivative",611,813,NA,"C13H26O2Si",NA,NA,242,TRUE,TRUE,NA,FALSE,2.80486705191914,0.000182010323848919,0.000182010323848919,NA
"463",966,"20200803_0949_blob_966_","caice_ssa_final_0805_0949","C7 acid",395,537,2087.692308,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",608,668,NA,"C18H34OSi",NA,NA,294,TRUE,TRUE,NA,FALSE,1.06728826437657,0.000531971948939806,0.000531971948939806,NA
"464",1433,"20200803_0949_blob_1433_","caice_ssa_final_0805_0949","C7 acid",317,418,1926.760563,NA,"ﬂ-Carboline, 1-methyl-7-(methylamino)formyloxy-",606,652,NA,"C14H13N3O2",NA,NA,255,TRUE,TRUE,NA,FALSE,2.21105744828356,0.000202688701120969,0.000202688701120969,NA
"465",814,"20200803_0949_blob_814_","caice_ssa_final_0805_0949","C7 acid",359,498,1969.014085,NA,"Anthacene, 1,2,3,4,6,7,8,9-octahydro-2,2,5-trimethyl-",605,639,NA,"C17H24",NA,NA,228,TRUE,TRUE,NA,FALSE,1.20606424813934,0.000395397861079149,0.000395397861079149,NA
"466",1112,"20200803_1535_blob_1112_","caice_ssa_final_0803_1535","C7 acid",381,488,2047.328244,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",602,705,NA,"C13H12N2S",NA,NA,228,TRUE,TRUE,NA,FALSE,1.00353663069955,0.000533173183775937,0.000533173183775937,NA
"467",966,"20200803_1535_blob_966_","caice_ssa_final_0803_1535","C7 acid",373,480,1936.111111,NA,"3-Hydroxy-4-decenoic acid, 9-(tetrahydropyran-2-yl)oxy-, 2-(trimethylsilyl)ethyl ester",600,619,NA,"C20H38O5Si",NA,NA,386,TRUE,TRUE,NA,FALSE,0.915544465434725,0.00049627184269945,0.00049627184269945,NA
"468",704,"20200803_0949_blob_704_","caice_ssa_final_0805_0949","C7 acid",400,474,2093.846154,NA,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",597,605,NA,"C20H36O3Si",NA,NA,352,TRUE,TRUE,NA,FALSE,1.20111671515772,0.000476995135751798,0.000476995135751798,NA
"469",1214,"20200803_0949_blob_1214_","caice_ssa_final_0805_0949","C7 acid",380,482,1940.84507,NA,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",595,642,NA,"C17H34B2O6Si",NA,NA,384,TRUE,TRUE,NA,FALSE,1.30547936087096,0.000350470353739704,0.000350470353739704,NA
"470",1177,"20200803_0949_blob_1177_","caice_ssa_final_0805_0949","C7 acid",380,432,2166.153846,NA,"1-Octanol, 3-(2-methoxyethyl)-, TMS derivative",594,676,NA,"C14H32O2Si",NA,NA,260,TRUE,TRUE,NA,FALSE,1.43563906809234,0.000443829387776384,0.000443829387776384,NA
"471",998,"20200803_0949_blob_998_","caice_ssa_final_0805_0949","C7 acid",376,529,2138.461538,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",591,633,NA,"C18H34OSi",NA,NA,294,TRUE,TRUE,NA,FALSE,1.15025279880318,0.000531849675461327,0.000531849675461327,NA
"472",1733,"20200803_0949_blob_1733_","caice_ssa_final_0805_0949","C7 acid",308,370,2084.615385,NA,"2-Methyl-E,E-3,13-octadecadien-1-ol",584,627,NA,"C19H36O",NA,NA,280,TRUE,TRUE,NA,FALSE,3.1351942785308,0.000180277555786335,0.000180277555786335,NA
"473",1243,"20200803_0949_blob_1243_","caice_ssa_final_0805_0949","C7 acid",452,516,1750.632911,NA,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",577,600,NA,"C11H22B2O6Si",NA,NA,300,TRUE,TRUE,NA,FALSE,1.34545199571022,0.00104436626695094,0.00104436626695094,NA
"474",863,"20200803_0949_blob_863_","caice_ssa_final_0805_0949","C7 acid",371,487,1894.366197,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",575,652,NA,"C13H12N2S",NA,NA,228,TRUE,TRUE,NA,FALSE,0.882978458090631,0.000483947752462913,0.000483947752462913,NA
"475",1161,"20200803_0949_blob_1161_","caice_ssa_final_0805_0949","C7 acid",363,476,2346.218487,NA,"1-Naphthalenepentanoic acid, 1,4,4a,5,6,7,8,8a-octahydro-ﬂ,2,5,5,8a-pentamethyl-, methyl ester, [1S-[1a(R*),4aﬂ,8aa]]-",575,608,NA,"C21H36O2",NA,NA,320,TRUE,TRUE,NA,FALSE,1.16471695097417,0.000712847309868148,0.000712847309868148,NA
"476",829,"20200803_0949_blob_829_","caice_ssa_final_0805_0949","C7 acid",326,475,1857.746479,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",574,669,NA,"C16H50O7Si8",NA,NA,578,TRUE,TRUE,NA,FALSE,1.27731593516071,0.000357252257383971,0.000357252257383971,NA
"477",1355,"20200803_0949_blob_1355_","caice_ssa_final_0805_0949","C7 acid",333,457,1679.746835,NA,"Ethanol, 2-(methylamino)-, N-trifluoroacetyl, O-(tert-butyldimethylsilyl)",573,629,NA,"C11H22F3NO2Si",NA,NA,285,TRUE,TRUE,NA,FALSE,1.37525241653551,0.00215072883841071,0.00215072883841071,NA
"478",1956,"20200803_0949_blob_1956_","caice_ssa_final_0805_0949","C7 acid",276,394,2187.692308,NA,"2-Bromo-3-methylnaphthoquinone",573,653,NA,"C11H7BrO2",NA,NA,250,TRUE,TRUE,NA,FALSE,2.80867664046174,0.000234158546177541,0.000234158546177541,NA
"479",1220,"20200803_0949_blob_1220_","caice_ssa_final_0805_0949","C7 acid",308,380,2619.417476,NA,"1-Oxaspiro[2.5]octane, 5,5-dimethyl-4-(3-methyl-1,3-butadienyl)-",572,654,NA,"C14H22O",NA,NA,206,TRUE,TRUE,NA,FALSE,1.32354699292105,0.000937327375422606,0.000937327375422606,NA
"480",1025,"20200803_0949_blob_1025_","caice_ssa_final_0805_0949","C7 acid",502,593,1669.620253,NA,"10-Undecen-1-ol, TMS derivative",571,677,NA,"C14H30OSi",NA,NA,242,TRUE,TRUE,NA,FALSE,3.08677749700481,0.00106571455168836,0.00106571455168836,NA
"481",2201,"20200803_0949_blob_2201_","caice_ssa_final_0805_0949","C7 acid",419,483,1389.083926,NA,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",569,740,NA,"C9H20O3Si",NA,NA,204,TRUE,TRUE,NA,TRUE,1.15459261456822,0.0541987067055951,0.0541987067055951,NA
"482",1360,"20200803_0949_blob_1360_","caice_ssa_final_0805_0949","C7 acid",399,488,1746.835443,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",567,583,NA,"C28H50O4Si2",NA,NA,506,TRUE,TRUE,NA,FALSE,1.96535487597004,0.000744040996952033,0.000744040996952033,NA
"483",1677,"20200803_0949_blob_1677_","caice_ssa_final_0805_0949","C7 acid",234,328,2218.487395,NA,"4,6-Bis(t-butyl)-2-(dimethylbenzyl)phenol",555,576,NA,"C23H32O",NA,NA,324,TRUE,TRUE,NA,FALSE,3.20549935844328,0.000214672315867103,0.000214672315867103,NA
"484",1375,"20200803_0949_blob_1375_","caice_ssa_final_0805_0949","C7 acid",336,453,1569.318182,NA,"t-Butyl-[2-(2,2-dimethyl-6-methylene-cyclohexylmethyl)-cyclopropoxy]-dimethyl-silane",552,604,NA,"C19H36OSi",NA,NA,308,TRUE,TRUE,NA,FALSE,0.492120756426488,0.0191628992405203,0.0191628992405203,NA
"485",1650,"20200803_0949_blob_1650_","caice_ssa_final_0805_0949","C7 acid",373,463,1784.810127,NA,"Androst-5-ene-17-carbonitrile, 4-acetoxy-17-hydroxy-",550,557,NA,"C22H31NO3",NA,NA,357,TRUE,TRUE,NA,FALSE,2.50895645236949,0.000391180023253284,0.000391180023253284,NA
"486",770,"20200803_1535_blob_770_","caice_ssa_final_0803_1535","C9 acid",0,472,2393.333333,1375,"1H-Pyrano[3,4-c]pyridine-5-carbonitrile, 3,4,6,7-tetrahydro-3,3-dimethyl-8-(1-piperazinyl)-6-thioxo-",606,632,NA,"C15H20N4OS",NA,NA,304,TRUE,TRUE,NA,FALSE,2.00547526832367,0.000443688656418664,0.000443688656418664,NA
"487",884,"20200803_1535_blob_884_","caice_ssa_final_0803_1535","C9 Diacid (azelaic acid)",339,432,1823.611111,1822,"9,10-Ethanoanthracene, 9,10-dihydro-11,12-diacetyl-",746,756,NA,"C20H18O2",NA,NA,290,TRUE,TRUE,NA,FALSE,1.79541825817521,0.000363720764413952,0.000363720764413952,NA
"488",751,"20200803_1535_blob_751_","caice_ssa_final_0803_1535","C9 Diacid (azelaic acid)",157,408,1833.333333,1822,"Benzothiazole, 2-butyl-",738,789,NA,"C11H13NS",NA,NA,191,TRUE,TRUE,NA,FALSE,1.78406360568028,0.000330513475749966,0.000330513475749966,NA
"489",1301,"20200803_1535_blob_1301_","caice_ssa_final_0803_1535","C9 Diacid (azelaic acid)",403,470,1818.055556,1822,"Benz[e]azulene-3,8-dione, 5-[(acetyloxy)methyl]-3a,4,6a,7,9,10,10a,10b-octahydro-10a-hydroxy-3a-methoxy-2,10-dimethyl-, [3aR-(3aa,6aa,10ﬂ,10aﬂ,10bﬂ)]-",565,572,NA,"C20H26O6",NA,NA,362,TRUE,TRUE,NA,FALSE,2.9663033170581,0.000233373756740862,0.000233373756740862,NA
"490",727,"20200803_1535_blob_727_","caice_ssa_final_0803_1535","Caffeic acid",241,255,2170.992366,2168,"2-Bromodiphenylamine",698,763,NA,"C12H10BrN",NA,NA,247,TRUE,TRUE,NA,FALSE,0.750059351637224,0.00085556826447833,0.00085556826447833,NA
"491",798,"20200803_1535_blob_798_","caice_ssa_final_0803_1535","Caffeic acid",169,294,2175.572519,2168,"Ethanone, 1-(1,2,3,5,6,7-hexahydro-1,1,5,5-tetramethyl-s-indacen-4-yl)-",686,722,NA,"C18H24O",NA,NA,256,TRUE,TRUE,NA,FALSE,1.08597452737397,0.000594914682223931,0.000594914682223931,NA
"492",794,"20200803_0949_blob_794_","caice_ssa_final_0805_0949","Caffeic acid",250,286,2167.692308,2168,"Methyl 1,2-diphenyl-3-hydroxy-cyclopropene-3-carboxylate",600,803,NA,"C17H14O3",NA,NA,266,TRUE,TRUE,NA,FALSE,1.42992183024125,0.00044661283619954,0.00044661283619954,NA
"493",1007,"20200803_1535_blob_1007_","caice_ssa_final_0803_1535","chrysene",0,523,2070.229008,2527,"Benzophenone, 2'-hydroxy-5'-methoxy-",664,784,NA,"C14H12O3",NA,NA,228,TRUE,TRUE,NA,FALSE,1.14052540872385,0.000485195434535367,0.000485195434535367,NA
"494",1322,"20200803_0949_blob_1322_","caice_ssa_final_0805_0949","chrysene",379,569,2529.090909,2527,"Dicyclooctanopyridazine",596,635,NA,"C16H24N2",NA,NA,244,TRUE,TRUE,NA,FALSE,0.777064006541267,0.00139800340530324,0.00139800340530324,NA
"495",917,"20200803_1535_blob_917_","caice_ssa_final_0803_1535","chrysene-d",0,622,2228.333333,2520,"Dibenzo[b,d]thiophene, 1,3,6,7-tetramethyl-",707,796,NA,"C16H16S",NA,NA,240,TRUE,TRUE,NA,FALSE,1.62018162534346,0.00043091717791773,0.00043091717791773,NA
"496",1763,"20200803_0949_blob_1763_","caice_ssa_final_0805_0949","chrysene-d",0,542,2107.692308,2520,"4,6,2',6'-Tetramethyl-biphenyl-2,4'-diamine",559,596,NA,"C16H20N2",NA,NA,240,TRUE,TRUE,NA,FALSE,3.14661154032618,0.000185821342381329,0.000185821342381329,NA
"497",729,"20200803_1535_blob_729_oil","caice_ssa_final_0803_1535","cis-Vaccenic Acid, TMS",540,572,2260,2258,"Z-5-Methyl-6-heneicosen-11-one",725,776,NA,"C22H42O",NA,NA,322,TRUE,TRUE,NA,FALSE,2.72999006551911,0.00026792476050421,0.00026792476050421,NA
"498",718,"20200803_1535_blob_718_","caice_ssa_final_0803_1535","cis-Vaccenic Acid, TMS",346,429,2265,2258,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",662,700,NA,"C13H12N2S",NA,NA,228,TRUE,TRUE,NA,FALSE,1.14040489141569,0.000646110666599419,0.000646110666599419,NA
"499",701,"20200803_0949_blob_701_","caice_ssa_final_0805_0949","Citronellol, TMS",426,430,1318.73589,1317,"3-Methyl-2-furoic acid, TMS derivative",702,728,NA,"C9H14O3Si",NA,NA,198,TRUE,TRUE,NA,TRUE,1.60292659005897,0.0817142098981634,0.0817142098981634,NA
"500",1093,"20200803_1535_blob_1093_","caice_ssa_final_0803_1535","Citronellol, TMS",0,561,1975,1317,"a-N-Normethadol",693,695,NA,"C20H27NO",NA,NA,297,TRUE,TRUE,NA,FALSE,1.84466223651486,0.000260801081213241,0.000260801081213241,NA
"501",1157,"20200803_1535_blob_1157_","caice_ssa_final_0803_1535","d-anthraquinone",186,323,2004.580153,2011,"Cycloisolongifolene, 8-chloro-8,9-dehydro-",614,693,NA,"C15H21Cl",NA,NA,236,TRUE,TRUE,NA,FALSE,2.1891195094953,0.000229530881251416,0.000229530881251416,NA
"502",734,"20200803_1535_blob_734_","caice_ssa_final_0803_1535","d-C10 acid, TMS",0,509,1755.696203,1467,"Acetophenone oxime, 3,5-di(tert-butyl)-4-hydroxy-",767,813,NA,"C16H25NO2",NA,NA,263,TRUE,TRUE,NA,FALSE,2.19040217791315,0.000608286394330957,0.000608286394330957,NA
"503",848,"20200803_1535_blob_848_","caice_ssa_final_0803_1535","d-C10 acid, TMS",263,335,1464.40678,1467,"4-benzoxazolol, 7-ethyl-2-methyl-",698,801,NA,"C10H11NO2",NA,NA,177,TRUE,TRUE,NA,TRUE,1.10219512668737,0.0257442393037011,0.0257442393037011,NA
"504",1166,"20200803_0949_blob_1166_oil","caice_ssa_final_0805_0949","dC14",279,302,2792.23301,1400,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",689,712,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,2.14341652882831,0.000746194005083158,0.000746194005083158,NA
"505",1375,"20200803_1535_blob_1375_","caice_ssa_final_0803_1535","dC14",0,648,1772.151899,1400,"2-Myristynoyl pantetheine",614,626,NA,"C25H44N2O5S",NA,NA,484,TRUE,TRUE,NA,FALSE,1.34877742986168,0.000831097903161604,0.000831097903161604,NA
"506",664,"20200803_1535_blob_664_","caice_ssa_final_0803_1535","d-C15 alcohol, TMS",826,834,1869.444444,1869,"6H-Benzo[b]naphtho[2,3-h]carbazole",609,707,NA,"C24H15N",NA,NA,317,TRUE,TRUE,"match with ES messed up by streaking from dC15 alcohol",FALSE,1.74861822749678,0.000230799313907045,0.000230799313907045,NA
"507",1115,"20200803_0949_blob_1115_","caice_ssa_final_0805_0949","d-C15 alcohol, TMS",0,479,2292.436975,1869,"Phthalazine-1,4(2H,3H)-dione, 2-(2-bromophenyl)-",598,713,NA,"C14H9BrN2O2",NA,NA,316,TRUE,TRUE,NA,FALSE,2.83379201798937,0.000270716126917386,0.000270716126917386,NA
"508",716,"20200803_1535_blob_716_","caice_ssa_final_0803_1535","dC18",734,791,1800,1800,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",609,614,NA,"C24H34N2O3",NA,NA,398,TRUE,TRUE,NA,FALSE,1.39828632237667,0.000598420500128867,0.000598420500128867,NA
"509",810,"20200803_1535_blob_810_","caice_ssa_final_0803_1535","dC18",285,303,1805.555556,1800,"tert-Hexadecanethiol",713,742,NA,"C16H34S",NA,NA,258,TRUE,TRUE,NA,FALSE,2.04406482569582,0.000386166023916026,0.000386166023916026,NA
"510",930,"20200803_1535_blob_930_","caice_ssa_final_0803_1535","dC18",367,550,1801.388889,1800,"Phthalic acid, 5-methylhex-2-yl ethyl ester",697,869,NA,"C17H24O4",NA,NA,292,TRUE,TRUE,NA,FALSE,1.83900923486504,0.000448420233490095,0.000448420233490095,NA
"511",862,"20200803_1535_blob_862_","caice_ssa_final_0803_1535","dC18",210,255,1805.555556,1800,"17-Methoxy-4-methyl-d-homo-18-norandrosta-4,8,13,15,17-pentaen-3-one",648,695,NA,"C21H24O2",NA,NA,308,TRUE,TRUE,NA,FALSE,2.03575232298248,0.000387742839565632,0.000387742839565632,NA
"512",765,"20200803_1535_blob_765_","caice_ssa_final_0803_1535","dC18",593,712,1800,1800,"2-(2-Azepan-1-yl-2-oxoethyl)-1-hydroxy-1-phenyl-octahydro-pyrido[1,2-a]azepin-4-one",631,636,NA,"C24H34N2O3",NA,NA,398,TRUE,TRUE,NA,FALSE,2.15977075425144,0.000387431489528628,0.000387431489528628,NA
"513",724,"20200803_1535_blob_724_oil","caice_ssa_final_0803_1535","dC22",126,257,2208.333333,2200,"Eicosane, 7-hexyl-",848,854,NA,"C26H54",NA,NA,366,TRUE,TRUE,"alkane, but kovats doesn<U+0092>t match",FALSE,1.24205117298827,0.00054582039877366,0.00054582039877366,NA
"514",1094,"20200803_1535_blob_1094_","caice_ssa_final_0803_1535","dC22",183,348,2193.89313,2200,"Benzophenone, 5-isopropyl-2-methyl-",649,670,NA,"C17H18O",NA,NA,238,TRUE,TRUE,NA,FALSE,0.75206272024378,0.000882503382732303,0.000882503382732303,NA
"515",804,"20200803_1535_blob_804_","caice_ssa_final_0803_1535","dC22",647,790,2200,2200,"2,7-Diphenyl-1,6-dioxopyridazino[4,5:2',3']pyrrolo[4',5'-d]pyridazine",599,611,NA,"C20H13N5O2",NA,NA,355,TRUE,TRUE,NA,FALSE,0.499406611825214,0.00134095701533397,0.00134095701533397,NA
"516",1260,"20200803_1535_blob_1260_","caice_ssa_final_0803_1535","d-C22 acid, TMS",225,384,2656.31068,2649,"Benzo[c]phenanthrene, 5-methyl-",657,713,NA,"C19H14",NA,NA,242,TRUE,TRUE,NA,FALSE,1.23719129983001,0.0010586366042801,0.0010586366042801,NA
"517",860,"20200803_1535_blob_860_","caice_ssa_final_0803_1535","d-cholestane",0,591,2143.51145,2912,"10,18-Bisnorabieta-5,7,9(10),11,13-pentaene",745,893,2082,"C18H22",NA,NA,238,TRUE,TRUE,NA,FALSE,1.54238320536004,0.000399589289043592,0.000399589289043592,NA
"518",1122,"20200803_1535_blob_1122_","caice_ssa_final_0803_1535","d-cholestane",0,620,2094.656489,2912,"Dasycarpidan-1-methanol, acetate (ester)",733,757,NA,"C20H26N2O2",NA,NA,326,TRUE,TRUE,NA,FALSE,2.25566019635072,0.000254297923188569,0.000254297923188569,NA
"519",1042,"20200803_1535_blob_1042_","caice_ssa_final_0803_1535","d-cholestane",0,552,2094.656489,2912,"Benzene, 1,1'-ethylidenebis[4-ethyl-",713,736,NA,"C18H22",NA,NA,238,TRUE,TRUE,NA,FALSE,1.23856044378217,0.000463126128588029,0.000463126128588029,NA
"520",1091,"20200803_1535_blob_1091_","caice_ssa_final_0803_1535","d-cholestane",0,642,2180.152672,2912,"7-Chloro-2,2,3,4,4-pentamethyl-9-(1-phenylethylidene)bicyclo[3.3.1]non-6-en-3-ol",713,726,NA,"C22H29ClO",NA,NA,344,TRUE,TRUE,NA,FALSE,0.856774937979886,0.000759156998944119,0.000759156998944119,NA
"521",1111,"20200803_1535_blob_1111_","caice_ssa_final_0803_1535","d-cholestane",0,600,2093.129771,2912,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",704,751,NA,"C20H24N2O",NA,NA,308,TRUE,TRUE,NA,FALSE,1.63238704808022,0.000350605458021749,0.000350605458021749,NA
"522",1097,"20200803_1535_blob_1097_","caice_ssa_final_0803_1535","d-cholestane",0,589,2099.236641,2912,"a-N-Normethadol",701,704,NA,"C20H27NO",NA,NA,297,TRUE,TRUE,NA,FALSE,1.26085141860089,0.000458011735594241,0.000458011735594241,NA
"523",1029,"20200803_1535_blob_1029_","caice_ssa_final_0803_1535","d-cholestane",0,580,2138.931298,2912,"a-N-Normethadol",696,698,NA,"C20H27NO",NA,NA,297,TRUE,TRUE,NA,FALSE,1.14949498757408,0.000532567936788483,0.000532567936788483,NA
"524",1053,"20200803_1535_blob_1053_","caice_ssa_final_0803_1535","d-cholestane",0,587,2109.923664,2912,"Benzene, 1,1'-ethylidenebis[4-ethyl-",695,722,NA,"C18H22",NA,NA,238,TRUE,TRUE,NA,FALSE,1.23899274697197,0.00047347220241454,0.00047347220241454,NA
"525",1092,"20200803_1535_blob_1092_","caice_ssa_final_0803_1535","d-cholestane",0,606,1977.777778,2912,"4-Acetyloxyimino-6,6-dimethyl-3-methylsulfanyl-4,5,6,7-tetrahydro-benzo[c]thiophene-1-carboxylic acid methyl ester",692,709,NA,"C15H19NO4S2",NA,NA,341,TRUE,TRUE,NA,FALSE,1.17288330981672,0.000411855440807455,0.000411855440807455,NA
"526",1123,"20200803_1535_blob_1123_","caice_ssa_final_0803_1535","d-cholestane",0,619,2271.666667,2912,"Benzene, 1,1'-ethylidenebis[4-ethyl-",691,736,NA,"C18H22",NA,NA,238,TRUE,TRUE,NA,FALSE,2.42531173538034,0.000306799395939262,0.000306799395939262,NA
"527",1089,"20200803_1535_blob_1089_","caice_ssa_final_0803_1535","d-cholestane",0,571,2087.022901,2912,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",688,752,NA,"C20H24N2O",NA,NA,308,TRUE,TRUE,NA,FALSE,1.45330350746437,0.000390289427338445,0.000390289427338445,NA
"528",1075,"20200803_1535_blob_1075_","caice_ssa_final_0803_1535","d-cholestane",0,579,2120.610687,2912,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",686,725,NA,"C20H24N2O",NA,NA,308,TRUE,TRUE,NA,FALSE,1.27605126913101,0.000467001053286848,0.000467001053286848,NA
"529",1377,"20200803_1535_blob_1377_","caice_ssa_final_0803_1535","d-cholestane",0,599,2145.038168,2912,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",685,726,NA,"C19H24O2",NA,NA,284,TRUE,TRUE,NA,FALSE,0.831088526252989,0.000743247600784802,0.000743247600784802,NA
"530",908,"20200803_1535_blob_908_","caice_ssa_final_0803_1535","d-cholestane",0,561,2135.877863,2912,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaen-2-one, anti-",683,748,NA,"C16H14O",NA,NA,222,TRUE,TRUE,NA,FALSE,0.922058859029257,0.000660958361410744,0.000660958361410744,NA
"531",1188,"20200803_1535_blob_1188_","caice_ssa_final_0803_1535","d-cholestane",0,604,2263.333333,2912,"Fluprednisolone",658,660,NA,"C21H27FO5",NA,NA,378,TRUE,TRUE,NA,FALSE,0.918800730588755,0.000799982761584104,0.000799982761584104,NA
"532",1150,"20200803_1535_blob_1150_","caice_ssa_final_0803_1535","d-cholestane",0,586,2122.137405,2912,"6,6-Dimethylbicyclo[3.1.1]hept-2-eno[2,3-a]naphthalen-4'-amine, N,N-dimethyl-",648,663,NA,"C19H23N",NA,NA,265,TRUE,TRUE,NA,FALSE,1.37927566385891,0.000433021626349294,0.000433021626349294,NA
"533",1039,"20200803_1535_blob_1039_","caice_ssa_final_0803_1535","d-cholestane",0,504,2298.333333,2912,"2(1H)-Quinolinone, 4-phenyl-",636,697,NA,"C15H11NO",NA,NA,221,TRUE,TRUE,NA,FALSE,0.875577171750299,0.000883795898232744,0.000883795898232744,NA
"534",983,"20200803_1535_blob_983_","caice_ssa_final_0803_1535","d-cholestane",0,551,2186.259542,2912,"1H-Pyrrole-3-propanoic acid, 5-carboxy-2-ethoxycarbonyl-4-ethoxycarbonylmethyl-, ethyl ester",631,634,NA,"C17H23NO8",NA,NA,369,TRUE,TRUE,NA,FALSE,1.38986287216692,0.000472199046073669,0.000472199046073669,NA
"535",1047,"20200803_1535_blob_1047_","caice_ssa_final_0803_1535","d-cholestane",0,563,2376.666667,2912,"Acetamide, N-[2-(3-ethyl-1-methyl-9H-carbazol-2-yl)ethyl]-N-methyl-",627,660,NA,"C20H24N2O",NA,NA,308,TRUE,TRUE,NA,FALSE,2.62762393090112,0.000330439695394521,0.000330439695394521,NA
"536",998,"20200803_1535_blob_998_","caice_ssa_final_0803_1535","d-cholestane",0,594,2109.923664,2912,"2,3-Dimethyl-1,4,4a,9a-tetrahydroanthracene-9,10-dione",625,651,NA,"C16H16O2",NA,NA,240,TRUE,TRUE,NA,FALSE,1.05832437363181,0.000554299456102814,0.000554299456102814,NA
"537",871,"20200803_1535_blob_871_","caice_ssa_final_0803_1535","d-cholestane",0,574,2143.51145,2912,"1H-Indazole-5-carboxylic acid, 4,5,6,7-tetrahydro-3,6-dihydroxy-6-methyl-4-phenyl-, methyl ester",618,688,NA,"C16H18N2O4",NA,NA,302,TRUE,TRUE,NA,FALSE,1.64393307962061,0.000374905655286668,0.000374905655286668,NA
"538",1434,"20200803_1535_blob_1434_","caice_ssa_final_0803_1535","d-cholestane",609,683,2915.463918,2912,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",580,586,NA,"C27H42O4",NA,NA,430,TRUE,TRUE,NA,FALSE,1.04977298348034,0.00182614449821919,0.00182614449821919,NA
"539",780,"20200803_0949_blob_780_","caice_ssa_final_0805_0949","d-cholesterol",0,636,1894.366197,3200,"Ethyl iso-allocholate",657,669,NA,"C26H44O5",NA,NA,436,TRUE,TRUE,NA,FALSE,1.04652396238987,0.000408318830359413,0.000408318830359413,NA
"540",710,"20200803_1535_blob_710_","caice_ssa_final_0803_1535","Dehydroabietic acid",354,373,2428.828829,2430,"17-Pentatriacontene",682,683,NA,"C35H70",NA,NA,490,TRUE,TRUE,NA,FALSE,1.28700498392597,0.000728410486522113,0.000728410486522113,NA
